geoid20_x,FIPS,ShapeSTArea,ShapeSTLength,pop_below_100_pct,pop_below_200_pct,chd_pct,total_pop,snap_rate,Age Total population,Under 18 years,Percent Under 18 years,0-19 years,20 to 44 years,45 to 64 years,65 years and over,Percent 65 years and over,85 years and over,Hispanic or Latino,Percent Hispanic or Latino,Not Hispanic or Latino,geoid20_y
651002,6037651002,12746761.33,15498.88196,5.3737283,12.096417,5.0102248,4798,2.0842018,4873,846,19.2,905,1636,1344,988,22.9,153,1063,21.8,3810,651002
651101,6037651101,60002744.51,37593.99204,4.1004725,11.421211,5.4115853,4935,18.237082,4639,942,17.4,1006,1281,1219,1133,20.3,239,519,11.2,4120,651101
651102,6037651102,9036319.158,14019.58766,5.5045872,11.171074,5.9898477,3626,13.7893,3653,553,20.3,584,1087,1032,950,24.4,312,318,8.7,3335,651102
651201,6037651201,18761512.62,17306.13034,11.392406,15.149689,4.7055926,5187,1.9278966,4797,1210,15.1,1238,1017,1717,825,26,87,577,12,4220,651201
651221,6037651221,7494941.23,11370.42075,8.2764053,24.435102,4.4915557,3896,10.26694,3912,979,25.2,991,1464,927,530,17.2,104,812,20.8,3100,651221
651222,6037651222,16464084.4,18095.57926,3.5362506,15.016954,3.9019189,6514,7.6757751,6091,1607,25,1738,1859,1979,515,13.5,39,1186,19.5,4905,651222
651302,6037651302,25709384.93,31447.76449,5.9287181,11.617546,6.0900826,5978,3.3456006,5896,1271,26.4,1349,1107,2365,1075,8.5,150,687,11.7,5209,651302
651401,6037651401,10826482.27,22279.88703,9.6424265,24.869425,6.4942212,2589,3.8624952,2524,443,21.6,484,595,664,781,18.2,103,257,10.2,2267,651401
651402,6037651402,19689815.2,23718.00294,4.989367,21.233437,4.4023819,6179,3.2367697,5842,1493,17.6,1595,1608,1599,1040,30.9,168,999,17.1,4843,651402
670001,6037670001,10109923.93,16601.05619,6.396028,19.713785,5.6005635,3631,5.5081244,3698,755,25.6,923,952,993,830,17.8,59,1439,38.9,2259,670001
670002,6037670002,9332663.193,12745.5455,12.275295,21.956856,4.5883503,3724,8.0558538,3581,631,20.4,681,1269,954,677,22.4,66,1479,41.3,2102,670002
670003,6037670003,16105730.44,18493.56333,5.9614363,19.936317,4.4951286,5824,6.8681316,5984,1048,17.6,1261,1979,1694,1050,18.9,66,945,15.8,5039,670003
670101,6037670101,11853179.64,22682.72028,34.564728,50.369419,5.1446943,3495,2.8612304,3240,725,17.5,744,1056,717,723,17.5,69,1346,41.5,1894,670101
670102,6037670102,5915487.936,12632.32526,12.383589,20.765165,5.0978374,4210,7.1258907,4159,999,22.4,1032,1453,1176,498,22.3,95,1681,40.4,2478,670102
670417,6037670417,21765018.51,20647.46387,3.3724339,7.8812318,6.1594205,2782,21.567219,2795,666,25.7,716,527,772,780,18.9,171,101,3.6,2694,670417
670418,6037670418,27206445,25118.63403,0.84992713,5.2452645,5.4967566,4485,2.2296543,4557,1115,23.8,1178,1001,1387,991,27.9,336,625,13.7,3932,670418
670701,6037670701,31038764.78,33464.17662,1.7399267,8.1501827,6.0087399,6939,4.3233895,6538,1226,16.6,1385,1520,2008,1625,35.4,222,1578,24.1,4960,670701
700101,6037700101,7255567.451,13621.8154,12.055017,28.499191,5.5036554,5392,14.836795,5329,242,11.9,248,3260,936,885,27.7,121,764,14.3,4565,700101
700102,6037700102,5284605.462,13568.18789,19.963785,31.213219,6.0004668,4448,24.730215,4651,195,4.5,243,2738,813,857,16.6,236,523,11.2,4128,700102
700501,6037700501,6430758.302,15072.42299,9.479866,23.629753,4.4086981,4125,2.4242425,4187,383,,383,1914,1193,697,,170,304,7.3,3883,700501
700502,6037700502,5425279.832,10805.42103,10.164706,20.352942,4.0897408,4096,4.8828125,3858,56,9.1,56,1911,1387,504,16.6,14,549,14.2,3309,700502
700801,6037700801,15658674.91,20079.46205,9.0124121,19.023205,6.7062607,3687,13.561161,3858,321,,395,985,1039,1439,,420,173,4.5,3685,700801
700802,6037700802,7376785.238,15092.74946,12.573763,26.849751,5.3030305,4338,2.3052099,4036,349,8.3,358,1400,1083,1195,37.3,171,399,9.9,3637,700802
701201,6037701201,20903323.56,18461.25397,3.1845472,7.2565908,5.4876032,4008,2.4950099,3920,907,,930,653,1204,1133,,135,336,8.6,3584,701201
701302,6037701302,4909289.988,9926.766776,8.276433,14.504449,3.4043539,4873,2.052124,4829,481,18,525,2017,1375,912,19.5,256,322,6.7,4507,701302
701501,6037701501,6646394.928,12368.11065,7.7350111,17.246485,3.996304,5243,5.7219148,5058,708,10,708,2309,1197,844,18.9,147,341,6.7,4717,701501
701502,6037701502,6568032.056,12372.15558,5.6684141,10.157274,4.8118443,3558,8.4317036,3784,178,14,265,1708,961,850,16.7,195,677,17.9,3107,701502
701601,6037701601,13134279.92,16313.02438,2.0996094,8.3251953,4.6112919,4194,4.7687173,3963,855,4.7,898,1143,1004,918,22.5,82,378,9.5,3585,701601
701602,6037701602,7110015.772,13129.85419,9.439374,28.474577,4.2952209,4188,7.1633239,4614,1065,21.6,1100,1807,1030,677,23.2,91,865,18.7,3749,701602
701702,6037701702,6533599.443,12326.44586,17.994377,34.926586,4.3083138,3190,9.4043884,3146,320,12.4,341,1728,572,505,16.6,138,375,11.9,2771,701702
701801,6037701801,20406002.01,19296.11844,17.123188,33.05991,4.4026275,6944,5.7603688,6668,1475,10.2,1718,2457,1626,867,16.1,96,2755,41.3,3913,701801
701802,6037701802,13441697.95,15298.95021,12.844037,31.559633,4.3031783,4904,6.117455,5260,713,22.1,795,2034,1730,701,13,45,1709,32.5,3551,701802
702201,6037702201,12961164.32,15231.65189,8.1372547,17.647058,4.001143,4150,2.4096386,3920,416,13.6,515,1686,1003,716,13.3,32,1027,26.2,2893,702201
702202,6037702202,10889856.9,13839.0627,7.6125441,14.719272,4.5987949,4032,4.9603176,3920,753,10.6,831,1234,1114,741,18.3,141,551,14.1,3369,702202
702501,6037702501,14464966.22,16130.30951,5.0211735,10.385159,4.0029836,5135,1.9474196,4998,998,,1029,1762,1334,873,,242,605,12.1,4393,702501
702801,6037702801,12854018.48,14969.39525,8.9502296,25.282309,4.7972436,4632,10.794474,5359,1315,,1356,1913,1293,797,,190,1211,22.6,4148,702801
702802,6037702802,6566533.846,15448.87361,6.5580988,24.383802,4.6965699,2299,17.398869,2293,356,24.5,378,1020,550,345,14.9,62,699,30.5,1594,702802
702803,6037702803,9120630.735,27442.56903,10.585938,34.648438,5.5875101,3025,19.834711,2749,510,15.5,521,942,833,453,15,58,1201,43.7,1548,702803
703002,6037703002,35270849.59,27859.3629,9.8759899,16.554609,5.8886318,6813,1.4677821,6903,1190,,1323,2231,1701,1648,,250,555,8,6348,703002
703003,6037703003,21751985.84,25269.68714,4.6281261,8.4280615,3.310962,6217,6.4339714,6127,963,17.2,963,2687,1644,833,23.9,127,784,12.8,5343,703003
800101,6037800101,87143308.86,55793.37655,2.608242,9.0766821,5.4922514,5744,1.7409471,5734,1338,,1549,1258,1759,1168,,146,294,5.1,5440,800101
800204,6037800204,86627959.77,58746.0635,3.5540409,6.8889971,5.8907228,4284,9.3370686,4086,847,24.4,860,919,1179,1128,17,157,447,10.9,3639,800204
800206,6037800206,99745938.2,49605.9511,7.6680675,8.5871849,4.387373,3629,2.7555799,3604,810,18.8,900,737,1356,611,9,56,175,4.9,3429,800206
800324,6037800324,38613864.99,32111.63818,4.6400952,7.3765616,4.2958536,6846,5.8428278,6585,1699,22.5,1833,1399,2229,1124,17,83,590,9,5995,800324
800333,6037800333,13816595.01,18554.99431,5.8529263,11.105553,4.4423442,2080,4.8076925,2196,450,26.1,520,684,644,348,10.1,102,108,4.9,2088,800333
800336,6037800336,213050410.4,79481.40357,0.35961983,1.8751606,3.7939806,4037,4.954174,3893,1202,18.9,1270,1064,1258,301,30.2,42,874,22.5,3019,800336
800337,6037800337,29977068.46,30839.41766,20.376495,29.509031,3.7707391,3824,10.460251,3771,662,30.9,704,1477,1111,479,7.7,126,477,12.6,3294,800337
800338,6037800338,68425907.15,43480.34871,1.4355628,9.3311586,4.6062689,6429,3.1109037,6471,1308,17.6,1582,1703,2055,1131,12.7,117,902,13.9,5569,800338
900103,6037900103,215056395.9,64046.24554,27.336411,55.596241,6.3964386,6417,1.5583606,6514,2177,17.3,2314,1882,1560,758,21.5,12,4040,62,2474,900103
900104,6037900104,458512830.4,86062.95741,10.538394,53.909973,5.8959837,6099,11.477291,6593,2220,33.4,2382,1961,1692,558,11.6,43,4603,69.8,1990,900104
900501,6037900501,33556917.9,23285.5617,19.444445,47.330624,5.5017433,7845,8.9228811,7939,2110,28.1,2403,2774,1824,938,8.7,52,4543,57.2,3396,900501
900504,6037900504,113815430.1,64103.63456,15.993392,38.594383,4.2974215,6856,8.7514582,7051,2125,26.6,2368,2758,1380,545,11.8,29,2887,40.9,4164,900504
900505,6037900505,14109167.01,15916.09687,35.444443,49.194443,6.0096154,4310,2.3201857,4587,1045,30.1,1108,1464,1367,648,7.7,47,2575,56.1,2012,900505
900506,6037900506,14074252.1,15929.15022,19.673727,36.230824,4.5841517,4802,2.0824656,5095,1516,22.8,1591,1700,1313,491,14.1,65,2265,44.5,2830,900506
900509,6037900509,17806903.15,18635.45977,20.752716,51.921547,5.0203528,4240,2.3584905,4480,1571,36.6,1743,1527,1052,158,8.4,46,1948,43.5,2532,900509
900602,6037900602,55347821.87,31565.50836,16.6971,62.243862,6.3885956,5447,5.5076189,5463,1865,39.5,2067,1936,961,499,10.2,16,3205,58.7,2258,900602
900606,6037900606,18758925.53,20787.78745,28.75502,68.058899,6.2033763,4724,8.4674006,4580,1240,34.1,1532,1712,941,395,9.1,79,2023,44.2,2557,900606
900607,6037900607,18438391.25,20160.41396,18.163317,49.783772,5.8916569,4249,4.7069898,3998,951,27.1,1019,1594,894,491,8.6,32,2648,66.2,1350,900607
900608,6037900608,14400500.96,16063.52236,24.340334,48.088314,5.8167329,4084,12.242899,4229,1209,23.8,1271,1284,1182,492,12.3,94,2814,66.5,1415,900608
900609,6037900609,28215848.06,26560.12832,34.272625,54.180984,5.2848101,4802,2.0824656,5186,1565,28.6,1727,1826,1049,584,11.6,72,2548,49.1,2638,900609
900610,6037900610,35453163.08,26607.49035,26.99666,55.967205,6.7091579,2999,3.3344448,3207,885,30.2,1074,810,750,573,11.3,15,2192,68.4,1015,900610
900701,6037900701,22535922.33,19147.70428,34.462666,58.73975,6.5859838,4481,17.853157,4436,1084,34.2,1326,1516,1012,582,3.1,105,1706,38.5,2730,900701
900703,6037900703,27968912.57,21130.18266,22.190767,48.083622,6.395349,5481,14.595877,5363,1368,24.4,1413,1874,1155,921,13.1,41,1779,33.2,3584,900703
900704,6037900704,55732358.26,31795.31318,18.450426,41.858173,3.2917705,3356,11.918951,3343,971,25.5,1012,1581,610,140,17.2,0,1071,32,2272,900704
900705,6037900705,56834643.01,31928.3214,16.321054,36.496708,6.0869565,4304,16.263941,4145,995,29,995,1850,666,634,4.2,29,1203,29,2942,900705
900804,6037900804,15877840.99,16713.24267,21.013494,60.066097,4.9937053,3979,7.5395827,3877,1295,24,1412,1367,623,475,15.3,83,2494,64.3,1383,900804
900805,6037900805,28395563.13,21300.46202,12.267274,29.954489,7.7005634,5592,14.306151,5629,1493,33.4,1582,1422,1345,1280,12.3,302,2573,45.7,3056,900805
900806,6037900806,19327049.34,17961.45238,36.564301,69.625717,9.8860483,4484,17.841213,4274,800,26.5,915,1266,1248,845,22.7,35,1631,38.2,2643,900806
900807,6037900807,14190332.87,16011.80546,27.619308,43.965992,5.0841637,4011,2.4931438,3859,1025,18.7,1129,1263,1061,406,19.8,13,1158,30,2701,900807
900808,6037900808,14256282.1,15960.10821,28.604504,64.344345,5.0922761,5302,5.6582422,5369,1918,26.6,2100,1501,1339,429,10.5,24,3107,57.9,2262,900808
900901,6037900901,1018531605,152997.2915,14.929481,42.758858,6.3699155,3086,3.2404406,3033,1111,35.7,1222,947,641,223,8,36,1180,38.9,1853,900901
900902,6037900902,1280411651,176494.5511,11.538462,35.136898,6.4220185,1455,6.8728523,1397,243,36.6,287,292,460,358,7.4,36,409,29.3,988,900902
901008,6037901008,28869391.46,21521.0807,16.55345,29.031105,4.584527,3307,21.167221,3365,889,26,961,1333,781,290,14.6,29,1217,36.2,2148,901008
901009,6037901009,28565284.6,21393.30906,17.45158,28.807339,6.2107296,5359,5.5980592,5550,1414,26.4,1692,1593,1487,778,8.6,29,2207,39.8,3343,901009
901010,6037901010,28613990.3,21453.355,22.96578,40.589355,5.2052054,5822,3.4352455,5521,1391,25.5,1717,1742,1419,643,14,56,2573,46.6,2948,901010
901011,6037901011,28755361.8,21431.50264,22.018534,26.188557,4.8992786,5377,7.4390926,5363,1289,25.2,1390,1955,1128,890,11.6,76,1774,33.1,3589,901011
901101,6037901101,56221615.23,31894.61381,13.41003,31.062376,4.5897436,5695,5.2677789,5375,1725,18.5,1901,1915,832,727,12.6,50,1707,31.8,3668,901101
901102,6037901102,54951940.29,31481.12054,8.1809788,23.619576,4.8086123,5198,11.542901,5244,798,32.1,891,1733,1595,1025,13.5,209,1602,30.5,3642,901102
901217,6037901217,627122462.9,178870.3877,5.1527863,20.011984,4.9609241,1458,6.8587108,1533,303,27.3,303,237,530,463,11.4,54,296,19.3,1237,901217
910002,6037910002,781206641.4,131039.6842,27.645094,50.278431,7.104023,7639,3.9272156,7240,2225,,2436,1792,2237,775,,89,5120,70.7,2120,910002
910210,6037910210,34109937.08,25228.43438,3.5008717,11.693783,3.9007764,7999,1.2501563,7665,2216,30.7,2399,2532,1895,839,10.7,41,3151,41.1,4514,910210
910213,6037910213,315021070.1,80964.91707,12.431694,31.693989,6.5240641,1551,6.447453,1530,376,17.6,392,499,485,154,21.4,5,806,52.7,724,910213
910215,6037910215,34567038.96,25893.63328,6.2689738,28.187614,4.6972394,6915,5.7845263,6659,1712,25.7,1850,2179,1883,747,10.2,39,3586,53.9,3073,910215
910216,6037910216,29978976.11,29198.80177,7.2920551,7.8328981,4.40698,5740,3.4843206,5257,1812,25.7,1943,1554,1289,471,11.2,33,1936,36.8,3321,910216
910218,6037910218,180435821.4,59894.55952,22.821577,36.307053,6.303237,4723,23.290281,4591,1003,34,1170,1504,1136,781,8.9,63,2006,43.7,2585,910218
910301,6037910301,42486465.29,27792.29228,6.0436769,11.884205,5.2856207,4031,2.4807739,4332,902,21.8,1072,1047,1352,861,17,166,1538,35.5,2794,910301
910302,6037910302,43339930.7,30600.61225,5.7047639,11.487944,4.9078159,5697,3.5106196,6138,1242,20.8,1329,1823,1864,1122,19.9,23,2824,46,3314,910302
910401,6037910401,101357095,40609.62444,3.0718596,40.793564,4.4050961,5931,8.4302816,6096,1506,20.2,1754,2134,1395,813,18.3,0,3006,49.3,3090,910401
910405,6037910405,25837604.46,20585.97594,33.69389,70.596718,5.5285869,6169,12.968066,5882,1988,30,2239,2162,1185,296,8.9,27,4153,70.6,1729,910405
910501,6037910501,16107945.71,16720.8908,37.965702,72.087524,5.9895029,5448,5.506608,5460,1955,33.8,2086,1992,956,426,5,43,2881,52.8,2579,910501
910502,6037910502,21564768.29,18776.36887,31.916344,58.399635,5.7073679,4822,10.369142,4875,1454,35.8,1613,1890,916,456,7.8,136,3817,78.3,1058,910502
910504,6037910504,17106055.07,18972.54321,29.865856,61.275627,4.9066162,4431,2.2568269,4363,1367,29.8,1464,1510,993,396,9.4,50,2919,66.9,1444,910504
910601,6037910601,28596497.7,26967.79391,16.520325,39.593494,5.7049179,6806,11.754334,6449,1758,29.8,2198,2221,1495,535,10.7,21,5175,80.2,1274,910601
910602,6037910602,21530790.21,21298.21727,24.514952,63.136269,5.3088803,4868,10.271158,4867,1518,27.3,1684,1750,845,588,8.3,68,2944,60.5,1923,910602
910606,6037910606,14695432.82,16244.41359,28.195976,60.220634,5.3926206,3281,3.0478513,3209,1002,34.1,1127,978,720,384,10.2,20,2483,77.4,726,910606
910608,6037910608,15130090.73,17620.03933,19.668383,51.315037,5.4075546,3409,14.667058,3636,849,30.5,936,1221,789,690,10.6,44,2528,69.5,1108,910608
910706,6037910706,222950024.6,73423.9197,14.894651,47.633713,4.2068796,6873,5.8198748,6888,2399,23.3,2622,2243,1478,545,19,43,4944,71.8,1944,910706
910709,6037910709,155920559.2,61802.53761,5.6474614,28.978893,6.5028901,1734,5.7670126,1660,317,30.2,364,514,441,341,10.8,7,866,52.2,794,910709
910713,6037910713,21284571.02,18666.69717,18.711756,44.895329,4.5054116,6916,5.78369,7172,2345,20.4,2613,2473,1366,720,15.4,8,5399,75.3,1773,910713
910714,6037910714,10804986.97,13480.66141,11.454239,47.75407,4.8154092,3988,2.5075226,4116,1235,32.7,1411,1523,942,240,10,0,3202,77.8,914,910714
910715,6037910715,21389715.56,21469.711,7.2358661,46.167793,4.7087479,6502,3.0759766,6538,1697,30,1803,2255,1948,532,5.8,10,4797,73.4,1741,910715
910720,6037910720,18036538.45,18849.97337,30.908298,40.252666,5.3175211,5631,3.5517671,5366,1463,32.8,1662,1556,1277,871,5.6,159,3889,72.5,1477,910720
910721,6037910721,21064508.46,24064.65035,9.4548817,50.26178,5.2906599,3703,5.4010262,3708,1401,27.3,1469,1291,791,157,16.2,45,1811,48.8,1897,910721
910804,6037910804,562443705.9,122942.311,8.5063629,25.853985,5.0105486,2878,6.9492702,2900,543,37.8,584,677,1059,580,4.2,13,1033,35.6,1867,910804
910807,6037910807,59474159.41,38472.52518,11.325967,20.804558,4.0059032,6132,1.6307893,6142,1519,18.7,1680,1679,1942,841,20,44,1950,31.7,4192,910807
910809,6037910809,104639251.8,48323.72295,2.8011205,12.278245,4.8888888,2275,4.3956046,2219,496,22.3,532,522,732,433,17.2,69,500,22.5,1719,910809
910814,6037910814,863772922.5,158308.4596,6.1786084,12.850468,5.7935286,3706,2.6983271,3434,523,27.5,559,848,1226,801,13.2,120,1038,30.2,2396,910814
911001,6037911001,4027571119,354126.362,16.379774,42.200108,8.1947012,3694,16.242556,3658,587,17,669,891,1031,1067,18,71,1531,41.9,2127,911001
920013,6037920013,87872872.12,45964.88063,7.3971405,22.264372,6.0890808,7661,2.6106253,8039,2679,,2703,2546,1719,1071,,23,2069,25.7,5970,920013
920015,6037920015,92264706.35,58522.71784,1.8472906,5.6342363,3.292181,7284,2.745744,6443,1643,33.3,1792,1766,2224,661,13.3,0,1302,20.2,5141,920015
920016,6037920016,22800444.47,21890.28207,0.8665511,3.4662044,3.3828995,4229,2.3646252,4901,1483,25.5,1525,1143,1579,654,10.3,46,1516,30.9,3385,920016
920017,6037920017,22354788.93,20513.91505,4.1666665,13.690476,4.5848823,4295,2.3282888,4224,976,30.3,1050,1395,1231,548,13.3,47,1418,33.6,2806,920017
920020,6037920020,116828058.6,62137.34561,3.5576439,20.439671,4.4714651,5983,3.3428047,5655,1200,20.5,1310,1791,1440,1114,13,47,1613,28.5,4042,920020
920030,6037920030,28491548.74,23883.31697,7.9941859,20.411129,3.212327,4954,2.0185709,5506,1511,22,1645,1785,1644,432,19.7,16,2356,42.8,3150,920030
920031,6037920031,72770486.01,51825.64931,10.546298,27.589117,7.9205227,5045,7.9286423,5924,1149,27.4,1178,1165,1823,1758,7.8,288,2034,34.3,3890,920031
920034,6037920034,97010180.51,45095.58925,12.715713,25.098396,4.0986581,3667,2.7270248,3977,925,19.4,965,1542,1171,299,29.7,46,1500,37.7,2477,920034
920035,6037920035,26548828.83,20241.1078,18.627588,34.732986,3.8034267,8186,8.5511847,8598,2206,23.3,2428,3224,2096,850,7.5,122,5491,63.9,3107,920035
920038,6037920038,10689439.15,19846.96201,13.268999,41.556091,3.6981132,1785,22.408964,3014,851,25.7,955,1099,758,202,9.9,32,2117,70.2,897,920038
920040,6037920040,31861962.89,27203.38948,3.456048,13.698974,3.9102347,3288,3.0413625,3270,821,17.1,886,848,1087,449,13.7,51,1404,42.9,1866,920040
920041,6037920041,19376055.75,21039.56466,11.871814,26.948288,3.2967033,2626,11.424219,2952,988,25.1,1050,1130,641,131,13.7,4,1089,36.9,1863,920041
920042,6037920042,40746850.37,39481.58586,10.198515,26.049402,4.2004142,6915,5.7845263,6583,1329,33.5,1462,2728,1589,804,4.4,117,2373,36,4210,920042
920043,6037920043,201156446,67360.64228,5.2765503,7.6871567,3.1038599,8468,3.5427492,8748,2461,20.2,2722,2971,2298,757,12.2,38,2941,33.6,5807,920043
920044,6037920044,10764345.89,15038.94581,4.2091837,11.096939,3.5068493,2580,3.8759689,2544,668,28.1,705,856,741,242,8.7,10,1019,40.1,1525,920044
920045,6037920045,20125039.83,19934.1207,2.520436,5.8810172,3.4146342,4514,2.2153301,4492,1175,26.3,1245,1418,1272,557,9.5,8,1208,26.9,3284,920045
920046,6037920046,4577354.733,14398.22653,4.6923881,33.368092,3.0162413,4033,2.4795437,3741,806,26.2,924,1544,923,350,12.4,40,2520,67.4,1221,920046
920048,6037920048,28680434.27,31982.34953,9.8020735,26.861452,4.2895441,5745,12.184508,5431,1453,35.6,1540,1713,1367,811,3.1,179,3190,58.7,2241,920048
920049,6037920049,305382378.7,93722.63567,7.171001,13.711584,4.4595394,5759,3.4728251,5936,1476,26.8,1616,1776,2037,507,14.9,95,1474,24.8,4462,920049
920050,6037920050,2502913287,286742.3294,10.763889,22.916666,5.8823528,1201,16.65279,1040,150,24.9,154,322,352,212,8.5,5,108,10.4,932,920050
920106,6037920106,505913416.8,106693.4344,3.9968653,20.062696,4.2207794,3763,2.6574543,3761,1064,30.5,1158,1233,1004,366,10,11,2203,58.6,1558,920106
920109,6037920109,23609135,27635.63313,2.1298382,18.103624,4.7055984,4828,2.0712512,4740,874,28.3,919,1395,1707,719,9.7,160,770,16.2,3970,920109
920110,6037920110,11341680.01,17025.23239,4.9026194,7.7568836,2.8169014,3227,6.1977067,3061,648,18.4,756,858,1221,226,15.2,53,546,17.8,2515,920110
920111,6037920111,12646481.54,19603.85549,2.1371942,6.5149946,3.9886041,3187,3.137747,3092,742,21.2,773,965,889,465,7.4,70,778,25.2,2314,920111
920112,6037920112,18603776.24,17646.72081,4.2579374,10.706374,5.1148543,4268,7.0290532,3925,863,24,932,894,1213,886,15,136,811,20.7,3114,920112
920115,6037920115,38748970.75,34812.10115,2.790365,15.812068,3.5064058,4532,11.032657,4216,815,19.3,865,1376,1242,733,8.5,5,888,21.1,3328,920115
920118,6037920118,30652989.62,31332.0754,1.3986014,9.1559601,3.1940441,5889,1.6980811,6047,1692,24.7,1792,1873,1709,673,11.4,20,2585,42.7,3462,920118
920121,6037920121,131311753.2,64236.94714,7.7366343,10.255042,2.5177724,10391,6.736599,10241,3247,33.2,3465,3338,2732,706,7.3,28,2042,19.9,8199,920121
